L Amine Pressure (bar),L Amine Flow (t/d),L Amine Temp (°C),Heat Duty (GJ/h),CMDEA (wt.%),CPZ (wt.%),,,SG CO2 (ppm),RAL (),LAL (),SG MDEA Flow (t/d),SG PZ Flow (t/d),SG CO2 Flow (t/d),RA C5 Flow (t/d),RA HCO3 Flow (t/d)
63.75,4300,60,51.93,42,8,,,0.6511982007,0.4106602726,0.01248010728,0.00006729890271,0.007443170969,0.01620775743,0.04286402835,102.3491627
67.5,4300,60,51.93,42,8,,,0.6482974945,0.4106607728,0.01248010728,0.00006725982622,0.00743376267,0.01613556145,0.04286478455,102.3463535
71.25,4300,60,51.93,42,8,,,0.6453792143,0.4106612746,0.01248010728,0.00006722259287,0.007424632136,0.01606292807,0.04286535048,102.3438044
75,4300,60,51.93,42,8,,,0.6424844371,0.4106617775,0.01248010728,0.00006718666691,0.007415638239,0.01599087967,0.04286588414,102.3412769
60,3500,40,53.46,42,8,,,0.6220810189,0.4983449837,0.009176758225,0.00009983429729,0.01327326062,0.01548419316,0.0288930899,133.4579481
63.75,3500,40,53.46,42,8,,,0.62020209,0.4983453359,0.009176758225,0.00009922463702,0.01318889906,0.01543742586,0.02889277873,133.4563232
67.5,3500,40,53.46,42,8,,,0.6183084576,0.4983457009,0.009176758225,0.00009858994973,0.01310145407,0.01539029258,0.02889264917,133.4546195
71.25,3500,40,53.46,42,8,,,0.6163607857,0.4983460647,0.009176758225,0.00009798884532,0.01301829992,0.01534181413,0.0288926863,133.4529403
75,3500,40,53.46,42,8,,,0.6144180687,0.4983464296,0.009176758225,0.00009740071473,0.01293675838,0.01529345899,0.0288926906,133.4512521
60,3700,40,53.46,42,8,,,0.708599375,0.4725417912,0.009824344325,0.0001021264011,0.01330591022,0.01763738362,0.03216725471,124.2984268
63.75,3700,40,53.46,42,8,,,0.7064425613,0.472542125,0.009824344325,0.000101406022,0.01320933614,0.0175837008,0.03216734116,124.296696
67.5,3700,40,53.46,42,8,,,0.7042327361,0.4725424625,0.009824344325,0.0001007035154,0.01311506786,0.01752869846,0.03216741741,124.2950315
71.25,3700,40,53.46,42,8,,,0.7020334863,0.4725428009,0.009824344325,0.0001000174161,0.0130227705,0.01747395931,0.03216749647,124.2933607
75,3700,40,53.46,42,8,,,0.6998362791,0.4725431406,0.009824344325,0.00009934724602,0.01293241124,0.01741927096,0.03216757576,124.2916854
60,3900,40,53.46,42,8,,,0.8025529436,0.4494763145,0.01049617525,0.0001038183617,0.01324015647,0.01997554589,0.03561347969,116.0769533
63.75,3900,40,53.46,42,8,,,0.8000808636,0.4494766294,0.01049617525,0.0001030104364,0.01313495072,0.01991401738,0.03561408164,116.075319
67.5,3900,40,53.46,42,8,,,0.7976195324,0.4494769448,0.01049617525,0.0001022272647,0.01303257986,0.01985275645,0.03561424578,116.0736518
71.25,3900,40,53.46,42,8,,,0.7951495331,0.4494772619,0.01049617525,0.0001014638529,0.0129325718,0.01979127972,0.03561440635,116.0719832
75,3900,40,53.46,42,8,,,0.7926813069,0.4494775803,0.01049617525,0.000100719394,0.01283481115,0.01972984707,0.03561456821,116.0703096
60,4100,40,53.46,42,8,,,0.9036626671,0.4287557428,0.0111967383,0.0001051651142,0.0131186723,0.02249172427,0.03919183361,108.7516917
63.75,4100,40,53.46,42,8,,,0.900916092,0.4287560388,0.0111967383,0.0001042788865,0.01300610328,0.02242336542,0.03919189382,108.7496903
67.5,4100,40,53.46,42,8,,,0.8981550076,0.4287563363,0.0111967383,0.0001034188479,0.01289660687,0.02235464533,0.03919215037,108.7480357
71.25,4100,40,53.46,42,8,,,0.895401955,0.4287566349,0.0111967383,0.0001025819023,0.01278976045,0.0222861251,0.0391924,108.7463748
75,4100,40,53.46,42,8,,,0.8926504612,0.4287569348,0.0111967383,0.0001017671846,0.01268548482,0.0222176436,0.03919265083,108.7447086
60,4300,40,53.46,42,8,,,1.013077716,0.4100620515,0.01193139792,0.0001065563519,0.01299420098,0.02521451063,0.04285781854,102.3058156
63.75,4300,40,53.46,42,8,,,1.009918073,0.4100623342,0.01193139792,0.0001055905638,0.01287495689,0.0251358728,0.04285744732,102.3045997
67.5,4300,40,53.46,42,8,,,1.006889466,0.4100626142,0.01193139792,0.0001046456184,0.01275778256,0.0250604961,0.04285802037,102.3028483
71.25,4300,40,53.46,42,8,,,1.003838798,0.410062896,0.01193139792,0.000103730926,0.01264401895,0.02498457027,0.04285836908,102.3012871
75,4300,40,53.46,42,8,,,1.000755824,0.4100631803,0.01193139792,0.0001028419763,0.01253325436,0.02490784035,0.04285870488,102.2996793
60,3500,45,53.46,42,8,,,0.5573413339,0.4983580273,0.009176869054,0.000084404345,0.01108263718,0.01387278366,0.02889270708,133.3991303
63.75,3500,45,53.46,42,8,,,0.5555055165,0.498358434,0.009176869054,0.00008407854917,0.01103458392,0.01382708882,0.02889279074,133.3972451
67.5,3500,45,53.46,42,8,,,0.5536280245,0.4983588437,0.009176869054,0.00008376184094,0.01098770411,0.01378035665,0.02889279959,133.3954089
71.25,3500,45,53.46,42,8,,,0.5517329862,0.4983592559,0.009176869054,0.00008345087793,0.01094162197,0.01373318773,0.0288928037,133.3935681
75,3500,45,53.46,42,8,,,0.5498393454,0.4983596696,0.009176869054,0.00008314548636,0.01089627168,0.01368605358,0.02889280763,133.3917227
60,3700,45,53.46,42,8,,,0.6352130568,0.4725539885,0.009824470849,0.00008485629296,0.01091891245,0.01581079176,0.03216955313,124.2400566
63.75,3700,45,53.46,42,8,,,0.6330519211,0.4725543729,0.009824470849,0.00008450176432,0.01086796712,0.01575700048,0.03217026807,124.2379935
67.5,3700,45,53.46,42,8,,,0.6309060882,0.4725547571,0.009824470849,0.00008415699902,0.01081819046,0.01570359015,0.03217035009,124.2361636
71.25,3700,45,53.46,42,8,,,0.6287504418,0.4725551434,0.009824470849,0.00008381881887,0.01076928269,0.01564993555,0.0321704377,124.234327
75,3700,45,53.46,42,8,,,0.6265961045,0.472555531,0.009824470849,0.00008348707567,0.01072120204,0.01559631352,0.03217052568,124.2324856
60,3900,45,53.46,42,8,,,0.7199056926,0.4494877936,0.01049630813,0.00008494627965,0.01069709369,0.01791849132,0.03561928934,116.018276
63.75,3900,45,53.46,42,8,,,0.717492478,0.4494881521,0.01049630813,0.00008457582152,0.01064486761,0.01785842705,0.03561911592,116.0168411
67.5,3900,45,53.46,42,8,,,0.715056532,0.449488515,0.01049630813,0.00008420865085,0.01059308378,0.01779779693,0.03561931472,116.0149856
71.25,3900,45,53.46,42,8,,,0.7126553262,0.4494888801,0.01049630813,0.00008384297514,0.01054143604,0.01773803138,0.03562030515,116.0126872
75,3900,45,53.46,42,8,,,0.7102032166,0.4494892467,0.01049630813,0.00008349054908,0.01049154072,0.01767699892,0.03562052312,116.0108222
60,4100,45,53.46,42,8,,,0.811358309,0.4287665982,0.01119688215,0.00008483334751,0.01044545388,0.02019435665,0.0392013996,108.6927398
63.75,4100,45,53.46,42,8,,,0.808620676,0.42876694,0.01119688215,0.00008444213681,0.0103915485,0.02012621915,0.03920076545,108.690994
67.5,4100,45,53.46,42,8,,,0.8058778512,0.4287672842,0.01119688215,0.00008405666295,0.01033839034,0.02005795226,0.03920105214,108.6891497
71.25,4100,45,53.46,42,8,,,0.8031456549,0.4287676294,0.01119688215,0.00008367934908,0.01028621746,0.01998994989,0.03920133388,108.6873021
75,4100,45,53.46,42,8,,,0.8004148161,0.4287679761,0.01119688215,0.00008330999344,0.01023502287,0.01992198129,0.03920161564,108.685449
60,4300,45,53.46,42,8,,,0.9106129313,0.4100723437,0.01193155418,0.00008471398251,0.01019332826,0.02266431406,0.04287000478,102.2477326
63.75,4300,45,53.46,42,8,,,0.9075130186,0.4100726698,0.01193155418,0.00008430527016,0.01013832835,0.02258716125,0.04286944156,102.2462516
67.5,4300,45,53.46,42,8,,,0.9044975405,0.4100729954,0.01193155418,0.00008390075601,0.01008372369,0.02251210976,0.04286981872,102.2442329
71.25,4300,45,53.46,42,8,,,0.9014565903,0.4100733231,0.01193155418,0.00008350592257,0.01003033113,0.02243642426,0.04287021249,102.2423896
75,4300,45,53.46,42,8,,,0.8984148907,0.4100736522,0.01193155418,0.00008311983587,0.009977992705,0.02236072009,0.0428705956,102.2405409
60,3500,50,53.46,42,8,,,0.4939919511,0.4983728043,0.009176932687,0.00007610119179,0.009816699684,0.01229596589,0.02889329036,133.3343362
63.75,3500,50,53.46,42,8,,,0.4922397188,0.4983732567,0.009176932687,0.00007592727882,0.009788555386,0.01225235132,0.02889302995,133.3324688
67.5,3500,50,53.46,42,8,,,0.4904019605,0.4983737265,0.009176932687,0.00007574363715,0.009759479846,0.01220660791,0.02889291308,133.3304606
71.25,3500,50,53.46,42,8,,,0.4885674531,0.4983741927,0.009176932687,0.00007556976937,0.00973158946,0.0121609454,0.02889294089,133.3284577
75,3500,50,53.46,42,8,,,0.4867330985,0.4983746605,0.009176932687,0.00007539884142,0.0097040985,0.01211528668,0.02889294599,133.3264465
60,3700,50,53.46,42,8,,,0.5629592384,0.472567883,0.009824542795,0.00007594890043,0.009592273516,0.0140123699,0.03217269367,124.1754412
63.75,3700,50,53.46,42,8,,,0.5608585256,0.4725683202,0.009824542795,0.00007575765104,0.009562489806,0.01396008224,0.03217337887,124.1732161
67.5,3700,50,53.46,42,8,,,0.5587614918,0.4725687578,0.009824542795,0.00007557169964,0.009533353174,0.0139078862,0.03217347195,124.1712106
71.25,3700,50,53.46,42,8,,,0.5566586723,0.4725691975,0.009824542795,0.00007538902879,0.009504665358,0.01385554615,0.03217356928,124.1691984
75,3700,50,53.46,42,8,,,0.5545580192,0.4725696387,0.009824542795,0.00007520957787,0.00947640277,0.01380326001,0.03217366701,124.1671812
60,3900,50,53.46,42,8,,,0.6380425595,0.449500941,0.0104963822,0.00007559473143,0.009334167183,0.01588093022,0.03562565026,115.953325
63.75,3900,50,53.46,42,8,,,0.6356999951,0.4495013531,0.0104963822,0.00007539844839,0.009304043806,0.01582262389,0.03562640946,115.9511426
67.5,3900,50,53.46,42,8,,,0.6332951295,0.4495017693,0.0104963822,0.00007520700727,0.009274643846,0.01576276695,0.03562659363,115.9491202
71.25,3900,50,53.46,42,8,,,0.6309034878,0.4495021866,0.0104963822,0.00007501905156,0.009245675309,0.01570323914,0.03562679384,115.9470892
75,3900,50,53.46,42,8,,,0.6285137826,0.4495026055,0.0104963822,0.00007483457952,0.009217158033,0.01564375952,0.03562699566,115.9450523
60,4100,50,53.46,42,8,,,0.719301921,0.4287790943,0.0111969609,0.00007514198111,0.009061916873,0.01790313229,0.03921110634,108.6275634
63.75,4100,50,53.46,42,8,,,0.7165755726,0.4287794895,0.0111969609,0.00007494426122,0.009032152757,0.01783527508,0.03921074065,108.6254931
67.5,4100,50,53.46,42,8,,,0.7138734042,0.4287798856,0.0111969609,0.00007474942774,0.009002737752,0.01776801961,0.03921106178,108.6234487
71.25,4100,50,53.46,42,8,,,0.7111867679,0.4287802836,0.0111969609,0.00007455713883,0.008973626521,0.01770115057,0.03921237226,108.6211795
75,4100,50,53.46,42,8,,,0.708473887,0.4287806827,0.0111969609,0.00007437099842,0.008945339389,0.01763362857,0.03921171541,108.6193645
60,4300,50,53.46,42,8,,,0.8078282804,0.4100842452,0.01193163863,0.00007469587119,0.008792762183,0.02010612119,0.04288296422,102.1825153
63.75,4300,50,53.46,42,8,,,0.8047425737,0.4100846242,0.01193163863,0.00007449412492,0.008763024326,0.0200293212,0.04288322464,102.1805942
67.5,4300,50,53.46,42,8,,,0.8017138885,0.4100850024,0.01193163863,0.00007429646095,0.008733704313,0.01995394039,0.04288364492,102.1785462
71.25,4300,50,53.46,42,8,,,0.7986872921,0.4100853821,0.01193163863,0.00007410281896,0.0087048835,0.01987861155,0.04288407461,102.176492
75,4300,50,53.46,42,8,,,0.7956624286,0.4100857635,0.01193163863,0.00007391312158,0.00867655267,0.01980332583,0.04288450593,102.1744315
60,3500,55,53.46,42,8,,,0.4327829239,0.4983895367,0.00917697373,0.00007140687248,0.009032672787,0.0107724169,0.0288929229,133.2638064
63.75,3500,55,53.46,42,8,,,0.4311047203,0.498390049,0.00917697373,0.00007130889668,0.009014832365,0.01073064479,0.02889318324,133.2616509
67.5,3500,55,53.46,42,8,,,0.4293547275,0.4983905731,0.00917697373,0.00007120930344,0.008996963967,0.01068708579,0.02889319795,133.2594673
71.25,3500,55,53.46,42,8,,,0.4276036397,0.4983911054,0.00917697373,0.00007110651218,0.008978784739,0.01064349954,0.02889308031,133.2572836
75,3500,55,53.46,42,8,,,0.425858892,0.4983916332,0.00917697373,0.0000710103828,0.008961389741,0.0106000711,0.02889310773,133.2551015
60,3700,55,53.46,42,8,,,0.4926928282,0.4725837095,0.009824587458,0.00007107518907,0.008793862677,0.01226340706,0.03217619526,124.1044359
63.75,3700,55,53.46,42,8,,,0.4906780062,0.4725842059,0.009824587458,0.00007097065753,0.008775551786,0.0122132571,0.03217684791,124.1020388
67.5,3700,55,53.46,42,8,,,0.4886672819,0.4725847028,0.009824587458,0.00007086939874,0.00875763371,0.01216320918,0.03217695232,124.0998482
71.25,3700,55,53.46,42,8,,,0.486653144,0.472585202,0.009824587458,0.0000707700229,0.008739980043,0.01211307629,0.03217706021,124.097651
75,3700,55,53.46,42,8,,,0.4846423729,0.4725857029,0.009824587458,0.00007067249804,0.008722573249,0.01206302719,0.0321771685,124.0954485
60,3900,55,53.46,42,8,,,0.5579343302,0.4495160031,0.01049642796,0.00007064250617,0.008535945276,0.01388703828,0.03563298956,115.8814207
63.75,3900,55,53.46,42,8,,,0.555682459,0.4495164736,0.01049642796,0.00007053901732,0.008517858466,0.01383098914,0.03563356316,115.8791334
67.5,3900,55,53.46,42,8,,,0.5533606927,0.4495169491,0.01049642796,0.00007043829622,0.008500250355,0.01377320033,0.03563379286,115.8769072
71.25,3900,55,53.46,42,8,,,0.5510574756,0.4495174255,0.01049642796,0.00007033957913,0.008482877275,0.01371587321,0.03563401587,115.8746785
75,3900,55,53.46,42,8,,,0.5487580994,0.4495179038,0.01049642796,0.00007024281984,0.008465759864,0.01365864169,0.03563424026,115.8724439
60,4100,55,53.46,42,8,,,0.6286656914,0.4287934881,0.01119700942,0.00007017321593,0.008272397926,0.01564724264,0.03922178488,108.5552183
63.75,4100,55,53.46,42,8,,,0.6260298927,0.4287939421,0.01119700942,0.00007007223013,0.008254950998,0.01558163886,0.03922196559,108.552777
67.5,4100,55,53.46,42,8,,,0.6234277015,0.4287943977,0.01119700942,0.00006997188617,0.008237564989,0.01551687139,0.03922351152,108.5502172
71.25,4100,55,53.46,42,8,,,0.6208115715,0.4287948544,0.01119700942,0.00006987526919,0.008220661871,0.01545175713,0.03922381426,108.5479872
75,4100,55,53.46,42,8,,,0.6182026575,0.4287953128,0.01119700942,0.00006978058579,0.008204001882,0.01538682247,0.03922416549,108.5457233
60,4300,55,53.46,42,8,,,0.7059988767,0.4100980279,0.01193169091,0.00006972083783,0.008013430882,0.01757168869,0.0428990449,102.1093788
63.75,4300,55,53.46,42,8,,,0.7030014552,0.4100984632,0.01193169091,0.00006962378202,0.007996707684,0.01749708581,0.04289888437,102.1073544
67.5,4300,55,53.46,42,8,,,0.7000536684,0.4100988998,0.01193169091,0.00006952705605,0.007979980497,0.01742371819,0.04289946216,102.1050563
71.25,4300,55,53.46,42,8,,,0.6971089132,0.4100993381,0.01193169091,0.00006943263723,0.007963541789,0.01735042603,0.04289994123,102.1027789
75,4300,55,53.46,42,8,,,0.6941688751,0.4100997781,0.01193169091,0.00006934035138,0.007947369798,0.01727725127,0.04290042391,102.1004941
60,3500,60,53.46,42,8,,,0.3747541045,0.4984084568,0.009177000716,0.00006881067632,0.008531708448,0.009328022757,0.0288931233,133.1867995
63.75,3500,60,53.46,42,8,,,0.3731858969,0.4984090341,0.009177000716,0.00006876011884,0.008520293035,0.009288988486,0.02889336358,133.1844696
67.5,3500,60,53.46,42,8,,,0.3715533289,0.4984096242,0.009177000716,0.00006870818419,0.008508864211,0.009248352233,0.02889337832,133.1821045
71.25,3500,60,53.46,42,8,,,0.3699224648,0.4984102164,0.009177000716,0.0000686573658,0.008497591556,0.009207758391,0.02889338424,133.1797418
75,3500,60,53.46,42,8,,,0.3682956752,0.4984108106,0.009177000716,0.00006860765469,0.008486468345,0.009167265969,0.02889339006,133.1773739
60,3700,60,53.46,42,8,,,0.4257758027,0.4726017062,0.00982461635,0.00006848125801,0.008297367327,0.01059780779,0.0321800221,124.0266316
63.75,3700,60,53.46,42,8,,,0.4238764432,0.4726022687,0.00982461635,0.00006842900399,0.008286011813,0.01055053167,0.03218070512,124.024108
67.5,3700,60,53.46,42,8,,,0.4219982513,0.4726028311,0.00982461635,0.00006837882395,0.008274862073,0.01050378246,0.03218082152,124.0217228
71.25,3700,60,53.46,42,8,,,0.4201141297,0.4726033962,0.00982461635,0.00006832984377,0.008263892738,0.01045688566,0.03218094129,124.0193314
75,3700,60,53.46,42,8,,,0.4182345347,0.4726039632,0.00982461635,0.00006828204083,0.00825307942,0.01041010153,0.03218106103,124.0169346
60,3900,60,53.46,42,8,,,0.481309111,0.4495332246,0.01049645764,0.00006811474129,0.008052680437,0.0119798335,0.03564086095,115.8023722
63.75,3900,60,53.46,42,8,,,0.4791787928,0.449533761,0.01049645764,0.00006806587594,0.008041742578,0.0119268097,0.03564157962,115.799916
67.5,3900,60,53.46,42,8,,,0.477004486,0.4495343018,0.01049645764,0.00006801894183,0.008031120868,0.01187269107,0.0356418217,115.7974861
71.25,3900,60,53.46,42,8,,,0.4748432322,0.4495348441,0.01049645764,0.00006797322821,0.0080206433,0.01181889733,0.03564206915,115.7950499
75,3900,60,53.46,42,8,,,0.4726871398,0.4495353883,0.01049645764,0.00006792873978,0.00801032481,0.01176523205,0.035642318,115.7926076
60,4100,60,53.46,42,8,,,0.5415862287,0.4288100312,0.01119704105,0.00006774895564,0.007806998836,0.0134798733,0.03923452217,108.4750534
63.75,4100,60,53.46,42,8,,,0.5391348553,0.4288105508,0.01119704105,0.00006770364071,0.007796599682,0.01341885958,0.03923563966,108.472097
67.5,4100,60,53.46,42,8,,,0.5366526803,0.4288110703,0.01119704105,0.00006766178833,0.00778669126,0.01335707938,0.03923500523,108.4699808
71.25,4100,60,53.46,42,8,,,0.53419255,0.4288115944,0.01119704105,0.00006761919725,0.007776686862,0.01329584767,0.03923640879,108.4671501
75,4100,60,53.46,42,8,,,0.5317396223,0.4288121169,0.01119704105,0.0000675798444,0.007767066698,0.01323479543,0.0392357872,108.4650158
60,4300,60,53.46,42,8,,,0.6077398386,0.4101139439,0.01193172553,0.00006740969934,0.007566493591,0.01512611251,0.04291652711,102.0284369
63.75,4300,60,53.46,42,8,,,0.6049521005,0.4101144441,0.01193172553,0.00006736958812,0.007556815987,0.01505672827,0.0429168459,102.0257019
67.5,4300,60,53.46,42,8,,,0.6021442402,0.410114947,0.01193172553,0.00006733099843,0.007547382607,0.01498684317,0.0429173926,102.0231848
71.25,4300,60,53.46,42,8,,,0.5993649786,0.4101154507,0.01193172553,0.00006729371375,0.007538078041,0.01491766987,0.04291792898,102.020671
75,4300,60,53.46,42,8,,,0.596591747,0.4101159564,0.01193172553,0.00006725773224,0.007528936161,0.01484864664,0.04291846809,102.0181496
60,3500,40,54.99,42,8,,,0.5925409249,0.4980175356,0.008847705705,0.00009993074056,0.01340569611,0.01474890998,0.02891181346,133.2566566
63.75,3500,40,54.99,42,8,,,0.5907209719,0.4980178881,0.008847705705,0.00009932025195,0.01332043675,0.01470361059,0.02891155315,133.2550951
67.5,3500,40,54.99,42,8,,,0.5888584252,0.4980182548,0.008847705705,0.00009868455556,0.01323213444,0.01465725103,0.02891141743,133.2534013
71.25,3500,40,54.99,42,8,,,0.5869614311,0.4980186194,0.008847705705,0.00009808240845,0.01314810666,0.01461003396,0.02891145524,133.2517251
75,3500,40,54.99,42,8,,,0.5850696747,0.4980189851,0.008847705705,0.00009749327817,0.01306570928,0.01456294724,0.02891146027,133.2500399
60,3700,40,54.99,42,8,,,0.6737196269,0.4721813588,0.009462192653,0.0001022373586,0.01345209703,0.01676920711,0.03219059079,124.0793844
63.75,3700,40,54.99,42,8,,,0.6716306679,0.4721816934,0.009462192653,0.000101512849,0.01335406275,0.01671721312,0.03219111532,124.0774938
67.5,3700,40,54.99,42,8,,,0.6694943255,0.4721820309,0.009462192653,0.0001008090892,0.01325868205,0.01666403975,0.03219118499,124.0758357
71.25,3700,40,54.99,42,8,,,0.6673525884,0.4721823701,0.009462192653,0.0001001217288,0.01316533025,0.01661073207,0.03219126501,124.0741681
75,3700,40,54.99,42,8,,,0.6652126352,0.4721827106,0.009462192653,0.00009945033388,0.01307394,0.01655746876,0.03219134519,124.0724961
60,3900,40,54.99,42,8,,,0.7624670203,0.4490791002,0.01009714331,0.0001039138505,0.01339390532,0.01897780347,0.03564495019,115.8328911
63.75,3900,40,54.99,42,8,,,0.7600791469,0.4490794151,0.01009714331,0.0001031046253,0.01328737512,0.01891837084,0.03564541535,115.8312631
67.5,3900,40,54.99,42,8,,,0.7576719431,0.4490797317,0.01009714331,0.0001023203357,0.01318381983,0.01885845706,0.03564560331,115.8295962
71.25,3900,40,54.99,42,8,,,0.7552633151,0.4490800498,0.01009714331,0.0001015558791,0.013082642,0.01879850779,0.03564576599,115.8279306
75,3900,40,54.99,42,8,,,0.752857347,0.4490803691,0.01009714331,0.0001008105302,0.01298375161,0.01873862469,0.03564592895,115.8262604
60,4100,40,54.99,42,8,,,0.8576130591,0.4283170021,0.01075607095,0.0001052633539,0.01328312088,0.02134556707,0.03923080397,108.4864648
63.75,4100,40,54.99,42,8,,,0.8549558483,0.4283172972,0.01075607095,0.0001043822852,0.01316983636,0.02127943246,0.03923023139,108.4848145
67.5,4100,40,54.99,42,8,,,0.852261643,0.4283175957,0.01075607095,0.0001035211595,0.01305897875,0.02121237689,0.03923049088,108.4831605
71.25,4100,40,54.99,42,8,,,0.8495749066,0.4283178952,0.01075607095,0.0001026831353,0.01295080247,0.02114550715,0.03923074316,108.4815033
75,4100,40,54.99,42,8,,,0.8468911747,0.428318196,0.01075607095,0.0001018674182,0.01284522895,0.02107871215,0.03923099543,108.4798409
60,4300,40,54.99,42,8,,,0.9600716342,0.4095754498,0.01144274158,0.0001066727487,0.01317264572,0.02389523494,0.04290457554,102.0179135
63.75,4300,40,54.99,42,8,,,0.9570481208,0.4095757314,0.01144274158,0.0001057059426,0.01305163632,0.02381998525,0.04290403828,102.0164496
67.5,4300,40,54.99,42,8,,,0.9540560056,0.4095760135,0.01144274158,0.0001047603584,0.01293303879,0.02374551668,0.04290462465,102.0148298
71.25,4300,40,54.99,42,8,,,0.9510863599,0.409576296,0.01144274158,0.0001038436427,0.01281764733,0.02367160733,0.04290496877,102.0131868
75,4300,40,54.99,42,8,,,0.9481109655,0.4095765801,0.01144274158,0.0001029528942,0.01270524333,0.02359755483,0.04290530821,102.0115394
60,3500,45,54.99,42,8,,,0.5295828287,0.4980306021,0.008847810839,0.00008447366766,0.01119180176,0.01318184503,0.02891170738,133.1979221
63.75,3500,45,54.99,42,8,,,0.5277814636,0.4980310102,0.008847810839,0.00008414878676,0.01114345245,0.01313700775,0.02891158965,133.1961233
67.5,3500,45,54.99,42,8,,,0.5259622703,0.4980314207,0.008847810839,0.00008383159273,0.01109606941,0.01309172668,0.02891159383,133.1942908
71.25,3500,45,54.99,42,8,,,0.5241228626,0.4980318338,0.008847810839,0.000083520149,0.01104949983,0.01304594245,0.02891159861,133.1924533
75,3500,45,54.99,42,8,,,0.5222848285,0.4980322484,0.008847810839,0.00008321428628,0.01100367001,0.01300019239,0.02891160333,133.1906112
60,3700,45,54.99,42,8,,,0.6023165333,0.4721935791,0.00946231042,0.00008493322513,0.01103743917,0.01499197751,0.03219340425,124.0209327
63.75,3700,45,54.99,42,8,,,0.600267379,0.4721939617,0.00946231042,0.00008457864321,0.01098587066,0.01494097349,0.03219407572,124.0189004
67.5,3700,45,54.99,42,8,,,0.5981863929,0.4721943468,0.00946231042,0.00008423333722,0.01093552232,0.01488917722,0.03219415,124.0170746
71.25,3700,45,54.99,42,8,,,0.5960938729,0.472194734,0.00946231042,0.00008389460985,0.01088605576,0.01483709384,0.03219423877,124.0152415
75,3700,45,54.99,42,8,,,0.5940028678,0.4721951226,0.00946231042,0.00008356233132,0.01083742558,0.01478504817,0.03219432774,124.0134037
60,3900,45,54.99,42,8,,,0.6820217594,0.4490906072,0.01009727169,0.00008501931275,0.01082124589,0.01697555513,0.0356505762,115.7742986
63.75,3900,45,54.99,42,8,,,0.6797018474,0.4490909683,0.01009727169,0.00008464151523,0.0107675019,0.01691781302,0.03565133787,115.7724272
67.5,3900,45,54.99,42,8,,,0.6773324605,0.4490913323,0.01009727169,0.00008427399164,0.01071512724,0.01685883954,0.03565156079,115.7705764
71.25,3900,45,54.99,42,8,,,0.6749657044,0.4490916978,0.01009727169,0.00008391402775,0.01066370787,0.01679993153,0.03565174089,115.7687361
75,3900,45,54.99,42,8,,,0.6726008466,0.4490920646,0.01009727169,0.00008356128557,0.01061320479,0.01674107074,0.03565192291,115.7668904
60,4100,45,54.99,42,8,,,0.7676770977,0.4283278865,0.01075620949,0.00008491474945,0.01057750425,0.01910714633,0.03923867702,108.4280721
63.75,4100,45,54.99,42,8,,,0.7650610731,0.4283282282,0.01075620949,0.00008452019563,0.01052251332,0.01904203541,0.03923915623,108.4262403
67.5,4100,45,54.99,42,8,,,0.7623877015,0.4283285739,0.01075620949,0.00008413426574,0.01046870234,0.01897549715,0.03923944579,108.424403
71.25,4100,45,54.99,42,8,,,0.7597322718,0.4283289202,0.01075620949,0.000083756513,0.0104158756,0.01890940545,0.03923972819,108.4225596
75,4100,45,54.99,42,8,,,0.7570779872,0.428329268,0.01075620949,0.00008338672705,0.01036403996,0.01884334222,0.03924001152,108.4207108
60,4300,45,54.99,42,8,,,0.8602287062,0.4095857721,0.01144289135,0.00008480030636,0.01033364932,0.02141029185,0.04291714377,101.9599363
63.75,4300,45,54.99,42,8,,,0.8572201968,0.4095860994,0.01144289135,0.00008439055882,0.01027781752,0.02133541403,0.04291610376,101.9582455
67.5,4300,45,54.99,42,8,,,0.8543030106,0.4095864255,0.01144289135,0.00008398550339,0.01022244286,0.0212628089,0.04291648381,101.9562307
71.25,4300,45,54.99,42,8,,,0.8513452811,0.4095867545,0.01144289135,0.00008359017372,0.01016832833,0.02118919466,0.04291687954,101.9543923
75,4300,45,54.99,42,8,,,0.8483870837,0.4095870849,0.01144289135,0.00008320360288,0.01011528233,0.02111556875,0.0429172646,101.9525484
60,3500,50,54.99,42,8,,,0.4681859578,0.4980454095,0.008847873422,0.00007616013522,0.009912588349,0.01165362694,0.0289117516,133.1334636
63.75,3500,50,54.99,42,8,,,0.4664512196,0.4980458661,0.008847873422,0.00007598494812,0.009884113452,0.01161044777,0.02891185447,133.1314594
67.5,3500,50,54.99,42,8,,,0.4646850315,0.4980463364,0.008847873422,0.00007580102617,0.009854693955,0.01156648581,0.02891173517,133.1294568
71.25,3500,50,54.99,42,8,,,0.4629102472,0.4980468036,0.008847873422,0.00007562689965,0.009826500616,0.01152230985,0.02891176408,133.1274577
75,3500,50,54.99,42,8,,,0.4611358831,0.4980472726,0.008847873422,0.00007545570395,0.009798708897,0.01147814435,0.02891177007,133.1254502
60,3700,50,54.99,42,8,,,0.5322941712,0.4722075039,0.009462377434,0.00007601172567,0.00969550584,0.01324909735,0.032196566,123.9564494
63.75,3700,50,54.99,42,8,,,0.5302987541,0.4722079399,0.009462377434,0.00007582044722,0.00966533363,0.01319943056,0.03219722189,123.954245
67.5,3700,50,54.99,42,8,,,0.5282737911,0.4722083785,0.009462377434,0.00007563421926,0.009635850657,0.0131490284,0.03219730743,123.952244
